P1Score,P2Score,P1CrabScore,P2CrabScore,P1HunterScore,P2HunterScore,P1Guardian ShieldScore,P2Guardian ShieldScore,P1RecallScore,P2RecallScore,P1Recall HunterScore,P2Recall HunterScore,P1ScorpionScore,P2ScorpionScore,P1BeetleScore,P2BeetleScore,P1BlinkScore,P2BlinkScore,P1Blink HunterScore,P2Blink HunterScore,P1GunbotScore,P2GunbotScore,P1MissilebotScore,P2MissilebotScore,P1WaspScore,P2WaspScore,P1HornetScore,P2HornetScore,P1KnightScore,P2KnightScore,P1CrossbowScore,P2CrossbowScore,P1BallistaScore,P2BallistaScore,P1King CrabScore,P2King CrabScore,P1CrusaderScore,P2CrusaderScore,P1BomberScore,P2BomberScore,P1ShockerScore,P2ShockerScore,P1Recall ShockerScore,P2Recall ShockerScore,P1MortarScore,P2MortarScore,P1Swift ShockerScore,P2Swift ShockerScore,P1Heavy HunterScore,P2Heavy HunterScore,P1DestroyerScore,P2DestroyerScore,P1RaiderScore,P2RaiderScore,P1TurretScore,P2TurretScore,P1Heavy BallistaScore,P2Heavy BallistaScore,P1GargantuaScore,P2GargantuaScore,P1SniperScore,P2SniperScore,P1Advanced BlinkScore,P2Advanced BlinkScore,P1AssaultbotScore,P2AssaultbotScore,P1AdvancedbotScore,P2AdvancedbotScore,P1BehemothScore,P2BehemothScore,P1Advanced MortarScore,P2Advanced MortarScore,P1BlasterScore,P2BlasterScore,P1ButterflyScore,P2ButterflyScore,P1DragonflyScore,P2DragonflyScore,P1FalconScore,P2FalconScore,P1AirshipScore,P2AirshipScore,P1Advanced RecallScore,P2Advanced RecallScore,P1MammothScore,P2MammothScore,P1StingerScore,P2StingerScore,P1Flak TurretScore,P2Flak TurretScore,P1BulwarkScore,P2BulwarkScore,P1KatbusScore,P2KatbusScore,P1LocustScore,P2LocustScore,P1KrakenScore,P2KrakenScore,P1PredatorScore,P2PredatorScore,P1ValkyrieScore,P2ValkyrieScore,P1ArtilleryScore,P2ArtilleryScore,P1Advanced DestroyerScore,P2Advanced DestroyerScore,P1ShadeScore,P2ShadeScore,
9509,18008,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866,0,0,7981,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9509,18008,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866,0,0,7981,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9509,18008,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866,0,0,7981,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9509,18008,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866,0,0,7981,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9509,18008,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866,0,0,7981,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9509,18008,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866,0,0,7981,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9509,18008,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7866,0,0,7981,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9677,17840,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8034,0,0,7813,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9845,17671,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8202,0,0,7645,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9845,17671,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8202,0,0,7645,0,0,0,0,0,4438,0,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9389,18127,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,7645,0,0,0,0,0,4438,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9389,18127,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,7645,0,0,0,0,0,4438,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9389,18127,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,7645,0,0,0,0,0,4438,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9389,18127,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,7645,0,0,0,0,0,4438,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9389,18127,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,7645,0,0,0,0,0,4438,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9389,18127,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,7645,0,0,0,0,0,4438,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9389,18127,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,7645,0,0,0,0,0,4438,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9389,18127,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,7645,0,0,0,0,0,4438,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9389,18127,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7746,0,0,7645,0,0,0,0,0,4438,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8933,18584,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7290,0,0,7645,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9102,18415,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7458,0,0,7477,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9102,18415,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7458,0,0,7477,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9102,18415,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7458,0,0,7477,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9102,18415,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7458,0,0,7477,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9270,18247,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627,0,0,7308,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9270,18247,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627,0,0,7308,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9270,18247,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627,0,0,7308,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9270,18247,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627,0,0,7308,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9270,18247,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627,0,0,7308,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9270,18247,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627,0,0,7308,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9270,18247,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627,0,0,7308,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9270,18247,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627,0,0,7308,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9270,18247,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7627,0,0,7308,0,0,0,0,0,4438,0,6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8982,18535,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7339,0,0,7140,0,0,0,0,0,4438,0,6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8982,18535,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7339,0,0,7140,0,0,0,0,0,4438,0,6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8982,18535,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7339,0,0,7140,0,0,0,0,0,4438,0,6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8982,18535,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7339,0,0,7140,0,0,0,0,0,4438,0,6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8982,18535,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7339,0,0,7140,0,0,0,0,0,4438,0,6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8982,18535,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7339,0,0,7140,0,0,0,0,0,4438,0,6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8982,18535,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7339,0,0,7140,0,0,0,0,0,4438,0,6703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8526,18991,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6883,0,0,7140,0,0,0,0,0,4438,0,7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8526,18991,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6883,0,0,7140,0,0,0,0,0,4438,0,7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8526,18991,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6883,0,0,7140,0,0,0,0,0,4438,0,7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8694,18822,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7051,0,0,6972,0,0,0,0,0,4438,0,7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8694,18822,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7051,0,0,6972,0,0,0,0,0,4438,0,7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8694,18822,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7051,0,0,6972,0,0,0,0,0,4438,0,7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8694,18822,6,213,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,705,0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7051,0,0,6972,0,0,0,0,0,4438,0,7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
